History Index - RR,R-R Interval(ms) - RR
3870,873.698
3871,865.234
3872,857.422
3873,855.469
3874,846.354
3875,830.078
3876,822.266
3877,815.104
3878,812.5
3879,820.312
3880,841.146
3881,856.12
3882,871.745
3883,889.323
3884,903.646
3885,899.089
3886,889.323
3887,886.068
3888,837.24
3889,875.651
3890,816.406
3891,865.885
3892,850.911
3893,832.031
3894,856.771
3895,805.99
3896,860.677
3897,818.359
3898,850.26
3899,884.115
3900,852.865
3901,934.896
3902,948.568
3903,944.661
3904,926.432
3905,915.365
3906,971.354
3907,891.927
3908,876.953
3909,873.047
3910,867.187
3911,851.562
3912,836.589
3913,837.891
3914,845.052
3915,843.099
3916,841.146
3917,847.005
3918,850.911
3919,851.562
3920,858.724
3921,882.812
3922,897.135
3923,916.016
3924,939.453
3925,884.766
3926,936.849
3927,921.224
3928,915.365
3929,893.229
3930,871.094
3931,932.943
3932,884.115
3933,891.276
3934,907.552
3935,937.5
3936,886.068
3937,962.24
3938,944.661
3939,934.245
3940,869.141
3941,905.599
3942,957.682
3943,881.51
3944,897.135
3945,903.646
3946,958.333
3947,918.62
3948,940.104
3949,942.057
3950,940.104
3951,950.521
3952,890.625
3953,942.057
3954,930.99
3955,925.13
3956,905.599
3957,892.578
3958,946.615
3959,878.906
3960,871.094
3961,879.557
3962,910.156
3963,850.911
3964,934.896
3965,942.708
3966,953.776
3967,898.437
3968,936.198
3969,1002.6
3970,934.896
3971,932.943
3972,942.708
3973,1017.58
3974,899.089
3975,972.656
3976,961.589
3977,957.682
3978,938.802
3979,908.854
3980,977.865
3981,918.62
3982,925.781
3983,941.406
3984,977.214
3985,924.479
3986,996.094
3987,979.818
3988,972.005
3989,949.219
3990,910.807
3991,978.516
3992,912.76
3993,918.62
3994,934.896
3995,963.542
3996,914.062
3997,973.958
3998,957.682
3999,948.568
4000,927.083
4001,897.786
4002,953.125
4003,891.276
4004,896.484
4005,908.854
4006,935.547
4007,949.87
4008,897.135
4009,956.38
4010,953.125
4011,930.339
4012,901.693
4013,896.484
4014,949.87
4015,876.302
4016,878.255
4017,904.948
4018,855.469
4019,909.505
4020,901.042
4021,895.833
4022,879.557
4023,852.214
4024,907.552
4025,861.979
4026,876.302
4027,911.458
4028,867.839
4029,980.469
4030,987.63
4031,990.234
4032,924.479
4033,966.797
4034,1020.18
4035,912.109
4036,852.865
4037,893.229
4038,949.219
4039,886.068
4040,837.24
4041,905.599
4042,964.193
4043,912.76
4044,911.458
4045,912.109
4046,976.562
4047,916.667
4048,920.573
4049,934.896
4050,881.51
4051,945.312
4052,932.943
4053,925.781
4054,907.552
4055,880.859
4056,938.802
4057,886.068
4058,895.182
4059,902.995
4060,920.573
4061,936.198
4062,934.245
4063,927.083
4064,936.198
4065,875
4066,933.594
4067,929.687
4068,929.036
4069,910.807
4070,886.719
4071,949.87
4072,890.625
4073,889.974
4074,905.599
4075,862.63
4076,953.125
4077,947.917
4078,944.661
4079,942.708
4080,922.526
4081,977.214
4082,903.646
4083,846.354
4084,906.901
4085,912.109
4086,924.479
4087,920.573
4088,913.411
4089,983.724
4090,926.432
4091,927.083
4092,933.594
4093,953.776
4094,893.88
4095,947.917
4096,939.453
4097,930.339
4098,908.203
4099,882.161
4100,939.453
4101,874.349
4102,874.349
4103,891.927
4104,850.911
4105,932.292
4106,925.781
4107,911.458
4108,894.531
4109,862.63
4110,896.484
4111,817.708
4112,826.172
4113,860.026
4114,908.203
4115,946.615
4116,977.865
4117,1000
4118,944.01
4119,1007.81
4120,978.516
4121,957.682
4122,936.198
4123,915.365
4124,972.656
4125,903.646
4126,904.948
4127,923.177
4128,875.651
4129,964.844
4130,968.099
4131,954.427
4132,893.229
4133,938.802
4134,985.026
4135,893.88
4136,832.031
4137,896.484
4138,953.125
4139,895.833
4140,847.656
4141,926.432
4142,981.12
4143,913.411
4144,858.073
4145,911.458
4146,964.844
4147,889.323
4148,885.417
4149,882.161
4150,947.266
4151,845.703
4152,922.526
4153,923.828
4154,934.245
4155,943.359
4156,932.292
4157,975.26
4158,907.552
4159,910.807
4160,901.042
4161,900.391
4162,912.76
4163,914.062
4164,904.948
4165,904.948
4166,910.807
4167,899.74
4168,889.974
4169,895.182
4170,903.646
4171,899.74
4172,895.833
4173,902.995
4174,910.156
4175,900.391
4176,896.484
4177,846.354
4178,913.411
4179,902.995
4180,889.323
4181,888.672
4182,886.068
4183,933.594
4184,876.953
4185,832.031
4186,917.318
4187,917.969
4188,921.875
4189,930.339
4190,916.667
4191,968.75
4192,892.578
4193,905.599
4194,905.599
4195,917.318
4196,863.932
4197,939.453
4198,931.641
4199,918.62
4200,916.016
4201,896.484
4202,959.635
4203,906.901
4204,925.781
4205,934.245
4206,876.302
4207,965.495
4208,956.38
4209,926.432
4210,861.328
4211,920.573
4212,970.052
4213,874.349
4214,875
4215,886.719
4216,934.245
4217,869.141
4218,878.255
4219,829.427
4220,891.927
4221,885.417
4222,886.719
4223,830.078
4224,878.255
4225,928.385
4226,861.979
4227,853.516
4228,837.24
4229,872.396
4230,806.641
4231,798.828
4232,798.177
4233,813.802
4234,839.844
4235,860.026
4236,878.255
4237,902.344
4238,914.062
4239,916.667
4240,921.224
4241,934.245
4242,939.453
4243,944.661
4244,956.38
4245,961.589
4246,955.078
4247,953.125
4248,957.682
4249,947.917
4250,938.151
4251,934.245
4252,937.5
4253,929.687
4254,927.083
4255,934.245
4256,936.198
4257,930.99
4258,930.339
4259,880.208
4260,940.104
4261,930.339
4262,920.573
4263,875.651
4264,916.667
4265,956.38
4266,887.37
4267,899.74
4268,904.948
4269,957.031
4270,924.479
4271,879.557
4272,956.38
4273,949.87
4274,950.521
4275,938.802
4276,920.573
4277,982.422
4278,912.109
4279,900.391
4280,895.833
4281,903.646
4282,905.599
4283,897.786
4284,897.786
4285,852.214
4286,908.203
4287,899.089
4288,893.88
4289,882.812
4290,869.792
4291,922.526
4292,865.885
4293,867.187
4294,884.766
4295,841.146
4296,927.734
4297,930.99
4298,938.151
4299,938.802
4300,922.526
4301,988.281
4302,856.12
4303,932.292
4304,929.687
4305,940.104
4306,887.37
4307,944.01
4308,994.792
4309,915.365
4310,858.073
4311,912.109
4312,967.448
4313,903.646
4314,906.901
4315,902.344
4316,959.635
4317,908.203
4318,914.714
4319,921.224
4320,938.802
4321,951.823
4322,951.172
4323,947.266
4324,951.172
4325,882.161
4326,931.641
4327,919.922
4328,912.76
4329,896.484
4330,875.651
4331,936.198
4332,879.557
4333,888.021
4334,901.693
4335,923.177
4336,945.312
4337,947.917
4338,947.917
4339,884.766
4340,954.427
4341,942.708
4342,877.604
4343,929.036
4344,903.646
4345,949.87
4346,875.651
4347,874.349
4348,927.734
4349,881.51
4350,909.505
4351,865.885
4352,932.292
4353,939.453
4354,886.719
4355,929.687
4356,908.203
4357,956.38
4358,875.651
4359,863.932
4360,923.177
4361,816.406
4362,890.625
4363,897.786
4364,911.458
4365,914.062
4366,908.854
4367,972.656
4368,916.016
4369,920.573
4370,929.687
4371,886.068
4372,965.495
4373,958.333
4374,949.87
4375,890.625
4376,934.896
4377,983.073
4378,907.552
4379,899.74
4380,897.135
4381,957.031
4382,908.203
4383,902.995
4384,899.74
4385,912.109
4386,911.458
4387,900.391
4388,891.276
4389,895.833
4390,890.625
4391,880.208
4392,884.115
4393,836.589
4394,891.276
4395,882.161
4396,878.906
4397,876.302
4398,866.536
4399,920.573
4400,879.557
4401,899.74
4402,912.76
4403,932.943
4404,885.417
4405,968.099
4406,955.729
4407,893.229
4408,945.964
4409,919.922
4410,965.495
4411,879.557
4412,882.812
4413,932.292
4414,891.276
4415,847.005
4416,945.312
4417,951.172
4418,894.531
4419,960.286
4420,933.594
4421,984.375
4422,899.089
4423,891.276
4424,951.172
4425,902.344
4426,857.422
4427,929.036
4428,931.641
4429,936.198
4430,880.208
4431,908.854
4432,957.682
4433,882.161
4434,862.63
4435,851.562
4436,901.693
4437,852.214
4438,849.609
4439,856.771
4440,865.234
4441,860.026
4442,839.844
4443,826.823
4444,819.01
4445,807.292
4446,816.406
4447,849.609
4448,876.302
4449,912.109
4450,942.057
4451,964.844
4452,966.797
4453,960.937
4454,964.844
4455,950.521
4456,944.661
4457,946.615
4458,949.219
4459,940.755
4460,938.151
4461,941.406
4462,934.896
4463,926.432
4464,925.13
4465,868.49
4466,928.385
4467,927.083
4468,924.479
4469,918.62
4470,902.344
4471,957.031
4472,906.901
4473,908.203
4474,910.807
4475,925.781
4476,882.161
4477,952.474
4478,927.083
4479,914.062
4480,911.458
4481,891.927
4482,940.755
4483,880.859
4484,906.25
4485,861.979
4486,937.5
4487,957.682
4488,962.24
4489,953.776
4490,945.964
4491,1000
4492,921.875
4493,917.318
4494,922.526
4495,913.411
4496,902.344
4497,902.995
4498,903.646
4499,895.182
4500,894.531
4501,903.646
4502,897.786
4503,891.927
4504,842.448
4505,890.625
4506,832.031
4507,847.656
4508,830.078
4509,802.734
4510,839.193
4511,804.687
4512,868.49
4513,856.12
4514,897.135
4515,870.443
4516,968.75
4517,973.307
4518,977.214
4519,912.76
4520,972.656
4521,1043.62
4522,907.552
4523,966.797
4524,961.589
4525,1024.09
4526,889.974
4527,929.687
4528,971.354
4529,875.651
4530,849.609
4531,822.917
4532,855.469
4533,778.646
4534,772.786
4535,784.505
4536,811.198
4537,850.911
4538,882.812
4539,918.62
4540,955.078
4541,969.401
4542,967.448
4543,960.937
4544,962.891
4545,953.776
4546,945.964
4547,949.87
4548,887.37
4549,943.359
4550,932.943
4551,912.76
4552,882.161
4553,849.609
4554,890.625
4555,839.844
4556,846.354
4557,871.745
4558,908.854
4559,878.255
4560,964.844
4561,966.797
4562,974.609
4563,909.505
4564,964.193
4565,1027.34
4566,951.172
4567,939.453
4568,935.547
4569,999.349
4570,932.943
4571,936.849
4572,955.729
4573,957.031
4574,953.776
4575,958.984
4576,966.146
4577,955.729
4578,948.568
4579,951.823
4580,951.823
4581,937.5
4582,930.99
4583,934.245
4584,926.432
4585,917.969
4586,917.969
4587,875.651
4588,921.224
4589,856.771
4590,912.109
4591,893.88
4592,867.839
4593,895.182
4594,843.75
4595,903.646
4596,842.448
4597,847.656
4598,856.771
4599,860.026
4600,846.354
4601,826.172
4602,813.151
4603,798.177
4604,781.25
4605,731.771
4606,746.094
4607,732.422
4608,715.495
4609,703.776
4610,694.661
4611,716.797
4612,661.458
4613,665.365
4614,660.156
4615,654.948
4616,649.089
4617,645.182
4618,655.599
4619,638.021
4620,633.464
4621,629.557
4622,628.255
4623,629.557
4624,636.068
4625,645.182
4626,652.995
4627,661.458
4628,670.573
4629,677.734
4630,660.807
4631,682.292
4632,684.245
4633,684.896
4634,682.292
4635,680.99
4636,700.521
4637,680.339
4638,681.641
4639,687.5
4640,695.312
4641,700.521
4642,705.078
4643,708.984
4644,714.844
4645,690.755
4646,746.094
4647,764.323
4648,792.318
4649,816.406
4650,831.38
4651,866.536
4652,818.359
4653,811.198
4654,798.177
4655,801.432
4656,824.219
4657,848.958
4658,873.047
4659,895.182
4660,914.714
4661,916.016
4662,901.693
4663,878.255
4664,852.865
4665,820.964
4666,756.51
4667,772.786
4668,757.812
4669,757.161
4670,721.354
4671,810.547
4672,863.932
4673,835.286
4674,835.286
4675,832.682
4676,873.698
4677,802.083
4678,812.5
4679,852.214
4680,888.672
4681,921.875
4682,957.682
4683,981.12
4684,988.281
4685,978.516
4686,978.516
4687,977.865
4688,973.307
4689,972.005
4690,970.052
4691,897.786
4692,950.521
4693,947.266
4694,932.943
4695,871.745
4696,912.76
4697,964.193
4698,888.672
4699,874.349
4700,879.557
4701,938.802
4702,888.672
4703,895.833
4704,906.25
4705,908.203
4706,861.979
4707,901.042
4708,888.021
4709,863.281
4710,831.38
4711,811.849
4712,837.24
4713,788.411
4714,832.682
4715,802.734
4716,902.995
4717,930.99
4718,937.5
4719,921.224
4720,870.443
4721,898.437
4722,805.99
4723,798.177
4724,812.5
4725,830.729
4726,802.734
4727,916.667
4728,944.661
4729,956.38
4730,897.786
4731,974.609
4732,1018.88
4733,928.385
4734,927.083
4735,869.141
4736,983.073
4737,908.854
4738,918.62
4739,917.969
4740,906.901
4741,957.031
4742,907.552
4743,904.948
4744,900.391
4745,908.854
4746,919.922
4747,919.922
4748,909.505
4749,913.411
4750,917.969
4751,908.854
4752,899.089
4753,904.297
4754,908.203
4755,897.135
4756,886.068
4757,885.417
4758,886.719
4759,872.396
4760,863.932
4761,870.443
4762,878.906
4763,878.255
4764,873.698
4765,883.464
4766,893.88
4767,890.625
4768,886.068
4769,891.276
4770,897.135
4771,891.927
4772,888.021
4773,895.182
4774,894.531
4775,884.766
4776,883.464
4777,893.229
4778,892.578
4779,885.417
4780,891.927
4781,908.854
4782,911.458
4783,904.297
4784,902.344
4785,899.74
4786,887.37
4787,875
4788,877.604
4789,875
4790,873.698
4791,882.812
4792,891.276
4793,887.37
4794,876.302
4795,876.953
4796,873.047
4797,860.677
4798,856.771
4799,858.073
4800,858.724
4801,861.328
4802,873.698
4803,881.51
4804,876.953
4805,882.812
4806,889.323
4807,844.401
4808,878.255
4809,865.234
4810,856.12
4811,835.286
4812,814.453
4813,849.609
4814,810.547
4815,821.615
4816,854.167
4817,882.812
4818,904.948
4819,862.63
4820,927.734
4821,917.318
4822,881.51
4823,815.104
4824,852.865
4825,886.719
4826,805.339
4827,819.661
4828,840.495
4829,845.703
4830,850.26
4831,858.073
4832,860.677
4833,806.641
4834,826.823
4835,856.771
4836,783.203
4837,733.073
4838,738.932
4839,755.859
4840,694.661
4841,683.594
4842,685.547
4843,687.5
4844,696.615
4845,684.245
4846,715.495
4847,691.406
4848,723.307
4849,754.557
4850,724.609
4851,712.891
4852,729.167
4853,761.068
4854,730.469
4855,732.422
4856,735.677
4857,735.677
4858,748.047
4859,753.906
4860,756.51
4861,722.656
4862,765.625
4863,804.687
4864,762.37
4865,760.417
4866,759.766
4867,759.766
4868,771.484
4869,778.646
4870,782.552
4871,745.443
4872,796.224
4873,837.891
4874,789.714
4875,783.203
4876,742.187
4877,824.219
4878,779.297
4879,779.297
4880,779.297
4881,740.234
4882,846.354
4883,815.104
4884,822.917
4885,830.078
4886,787.76
4887,899.089
4888,847.005
4889,844.401
4890,841.146
4891,841.797
4892,893.88
4893,831.38
4894,776.693
4895,839.193
4896,843.75
4897,839.193
4898,831.38
4899,828.776
4900,882.812
4901,822.266
4902,824.219
4903,835.937
4904,847.656
4905,853.516
4906,846.354
4907,843.099
4908,835.937
4909,824.87
4910,815.104
4911,813.151
4912,820.312
4913,820.312
4914,823.568
4915,830.729
4916,833.333
4917,826.172
4918,817.057
4919,815.755
4920,811.198
4921,803.385
4922,804.687
4923,811.198
4924,811.198
4925,807.943
4926,811.198
4927,807.943
4928,794.271
4929,776.042
4930,766.276
4931,754.557
4932,734.375
4933,718.099
4934,708.333
4935,676.432
4936,690.755
4937,686.198
4938,684.245
4939,684.896
4940,658.203
4941,723.958
4942,710.286
4943,715.495
4944,688.802
4945,730.469
4946,766.276
4947,733.724
4948,697.266
4949,728.516
4950,762.37
4951,727.865
4952,729.167
4953,732.422
4954,769.531
4955,748.047
4956,763.672
4957,783.854
4958,796.224
4959,807.292
4960,820.312
4961,830.729
4962,835.937
4963,832.031
4964,830.729
4965,832.031
4966,832.031
4967,827.474
4968,822.917
4969,824.219
4970,825.521
4971,822.266
4972,819.661
4973,819.01
4974,820.964
4975,818.359
4976,814.453
4977,815.104
4978,811.849
4979,807.292
4980,798.177
4981,791.667
4982,787.76
4983,785.807
4984,782.552
4985,780.599
4986,780.599
4987,781.25
4988,783.203
4989,781.901
4990,786.458
4991,798.828
4992,807.943
4993,811.198
4994,809.245
4995,801.432
4996,793.62
4997,778.646
4998,763.021
4999,758.464
5000,760.417
5001,761.068
5002,757.812
5003,761.068
5004,769.531
5005,771.484
5006,780.599
5007,798.177
5008,811.198
5009,821.615
5010,833.984
5011,821.615
5012,840.495
5013,832.682
5014,796.224
5015,839.193
5016,785.807
5017,845.703
5018,817.708
5019,810.547
5020,801.432
5021,791.667
5022,832.031
5023,783.203
5024,738.281
5025,792.969
5026,835.937
5027,793.62
5028,749.349
5029,801.432
5030,845.703
5031,789.714
5032,744.141
5033,783.854
5034,824.87
5035,767.578
5036,723.958
5037,767.578
5038,774.74
5039,772.135
5040,768.88
5041,765.625
5042,802.734
5043,764.974
5044,758.464
5045,781.901
5046,792.318
5047,807.292
5048,820.964
5049,833.333
5050,899.089
5051,865.885
5052,881.51
5053,895.833
5054,908.854
5055,906.901
5056,891.276
5057,872.396
5058,856.771
5059,837.24
5060,818.359
5061,810.547
5062,804.036
5063,791.667
5064,780.599
5065,773.437
5066,764.974
5067,751.953
5068,740.885
5069,736.979
5070,737.63
5071,736.979
5072,733.073
5073,730.469
5074,733.724
5075,735.026
5076,733.073
5077,733.724
5078,742.839
5079,757.812
5080,766.276
5081,775.391
5082,787.109
5083,802.734
5084,807.943
5085,807.292
5086,809.245
5087,807.943
5088,799.479
5089,782.552
5090,769.531
5091,760.417
5092,755.859
5093,755.859
5094,769.531
5095,793.62
5096,817.708
5097,837.891
5098,856.771
5099,874.349
5100,875.651
5101,867.839
5102,861.979
5103,856.771
5104,841.797
5105,822.266
5106,810.547
5107,802.083
5108,796.224
5109,789.714
5110,787.76
5111,794.922
5112,799.479
5113,800.781
5114,804.036
5115,806.641
5116,804.687
5117,795.573
5118,791.667
5119,792.318
5120,787.109
5121,786.458
5122,796.875
5123,810.547
5124,817.708
5125,821.615
5126,828.125
5127,835.937
5128,835.286
5129,833.333
5130,843.75
5131,861.979
5132,879.557
5133,895.833
5134,919.922
5135,935.547
5136,940.755
5137,937.5
5138,925.781
5139,908.203
5140,894.531
5141,880.859
5142,869.792
5143,863.932
5144,860.026
5145,856.12
5146,844.401
5147,838.542
5148,828.776
5149,815.104
5150,808.594
5151,804.687
5152,798.828
5153,794.271
5154,796.224
5155,794.922
5156,790.365
5157,787.109
5158,783.854
5159,776.693
5160,763.021
5161,749.349
5162,736.328
5163,722.005
5164,680.99
5165,701.823
5166,698.568
5167,695.312
5168,666.667
5169,695.964
5170,725.26
5171,695.964
5172,667.969
5173,691.406
5174,718.75
5175,689.453
5176,662.109
5177,692.708
5178,725.26
5179,712.24
5180,686.849
5181,734.375
5182,769.531
5183,747.396
5184,751.302
5185,715.495
5186,789.062
5187,751.302
5188,751.302
5189,753.906
5190,718.75
5191,797.526
5192,761.719
5193,760.417
5194,757.812
5195,719.401
5196,781.901
5197,723.307
5198,649.74
5199,609.375
5200,609.375
5201,643.229
5202,615.885
5203,602.865
5204,747.396
5205,765.625
5206,826.172
5207,835.286
5208,836.589
5209,871.094
5210,761.719
5211,841.146
5212,786.458
5213,786.458
5214,799.479
5215,757.161
5216,862.63
5217,813.151
5218,813.151
5219,813.151
5220,807.943
5221,854.167
5222,748.047
5223,809.245
5224,777.995
5225,819.661
5226,811.849
5227,800.781
5228,835.286
5229,733.073
5230,804.036
5231,757.812
5232,764.974
5233,774.089
5234,781.901
5235,820.964
5236,740.885
5237,792.969
5238,789.714
5239,783.854
5240,740.885
5241,777.344
5242,811.849
5243,750.651
5244,735.677
5245,728.516
5246,763.672
5247,722.656
5248,687.5
5249,754.557
5250,775.391
5251,804.687
5252,837.891
5253,881.51
5254,950.521
5255,921.224
5256,944.661
5257,949.87
5258,953.776
5259,948.568
5260,945.964
5261,948.568
5262,956.38
5263,959.635
5264,957.031
5265,958.984
5266,962.24
5267,910.156
5268,951.823
5269,947.917
5270,935.547
5271,916.016
5272,899.74
5273,930.99
5274,849.609
5275,819.01
5276,791.667
5277,735.026
5278,727.214
5279,699.87
5280,679.687
5281,665.365
5282,636.719
5283,674.479
5284,651.042
5285,652.344
5286,655.599
5287,660.156
5288,661.458
5289,678.385
5290,686.198
5291,692.708
5292,670.573
5293,723.307
5294,761.068
5295,742.187
5296,749.349
5297,757.161
5298,798.177
5299,766.276
5300,771.484
5301,775.391
5302,776.693
5303,774.74
5304,766.927
5305,756.51
5306,713.542
5307,746.745
5308,743.49
5309,738.932
5310,733.724
5311,729.167
5312,756.51
5313,710.286
5314,703.776
5315,700.521
5316,697.917
5317,671.224
5318,690.104
5319,664.714
5320,613.932
5321,680.339
5322,674.479
5323,662.76
5324,662.76
5325,681.641
5326,725.26
5327,631.51
5328,650.391
5329,678.385
5330,649.74
5331,646.484
5332,643.229
5333,659.505
5334,621.094
5335,632.812
5336,632.161
5337,633.464
5338,639.974
5339,656.25
5340,694.01
5341,663.411
5342,748.047
5343,778.646
5344,813.151
5345,842.448
5346,860.026
5347,920.573
5348,816.406
5349,904.948
5350,916.016
5351,917.318
5352,927.083
5353,932.943
5354,1001.3
5355,932.292
5356,933.594
5357,940.755
5358,944.661
5359,946.615
5360,946.615
5361,945.312
5362,945.964
5363,939.453
5364,931.641
5365,925.781
5366,923.177
5367,917.318
5368,906.25
5369,904.297
5370,904.297
5371,902.344
5372,902.344
5373,904.948
5374,909.505
5375,909.505
5376,909.505
5377,910.807
5378,909.505
5379,900.391
5380,891.276
5381,886.719
5382,884.115
5383,875.651
5384,868.49
5385,875.651
5386,879.557
5387,875
5388,871.094
5389,871.094
5390,865.885
5391,853.516
5392,846.354
5393,844.401
5394,848.307
5395,847.005
5396,848.958
5397,850.911
5398,850.911
5399,848.307
5400,835.937
5401,832.682
5402,832.031
5403,832.031
5404,827.474
5405,826.172
5406,826.823
5407,826.823
5408,824.219
5409,820.964
5410,825.521
5411,829.427
5412,829.427
5413,824.87
5414,822.266
5415,824.219
5416,820.312
5417,819.01
5418,832.682
5419,848.958
5420,862.63
5421,875.651
5422,893.229
5423,902.344
5424,896.484
5425,898.437
5426,919.922
5427,918.62
5428,910.156
5429,908.203
5430,908.854
5431,901.042
5432,872.396
5433,868.49
5434,870.443
5435,871.745
5436,871.094
5437,876.953
5438,880.859
5439,876.953
5440,875
5441,871.745
5442,871.094
5443,860.026
5444,856.12
5445,855.469
5446,851.562
5447,854.818
5448,861.979
5449,874.349
5450,878.255
5451,876.302
5452,875
5453,868.49
5454,854.167
5455,839.193
5456,832.031
5457,832.682
5458,833.333
5459,833.333
5460,839.193
5461,843.75
5462,843.099
5463,837.24
5464,833.984
5465,830.078
5466,822.917
5467,812.5
5468,807.943
5469,805.99
5470,803.385
5471,800.781
5472,797.526
5473,804.036
5474,805.99
5475,805.99
5476,804.036
5477,806.641
5478,817.708
5479,817.708
5480,817.708
5481,819.661
5482,820.312
5483,815.755
5484,805.339
5485,799.479
5486,798.177
5487,801.432
5488,806.641
5489,812.5
5490,820.312
5491,832.031
5492,841.146
5493,848.307
5494,861.979
5495,879.557
5496,893.229
5497,908.854
5498,924.479
5499,930.339
5500,929.036
5501,927.734
5502,927.083
5503,926.432
5504,932.943
5505,943.359
5506,944.01
5507,946.615
5508,945.964
5509,934.896
5510,914.714
5511,902.995
5512,896.484
5513,882.812
5514,873.047
5515,870.443
5516,866.536
5517,856.12
5518,848.307
5519,845.703
5520,842.448
5521,833.984
5522,826.172
5523,819.01
5524,811.849
5525,802.734
5526,794.271
5527,789.714
5528,791.016
5529,796.875
5530,806.641
5531,817.708
5532,835.937
5533,852.865
5534,865.885
5535,875
5536,882.161
5537,886.719
5538,882.812
5539,880.859
5540,882.812
5541,882.161
5542,882.161
5543,886.719
5544,889.323
5545,884.766
5546,877.604
5547,871.094
5548,860.677
5549,843.75
5550,830.729
5551,824.219
5552,817.057
5553,812.5
5554,811.198
5555,815.755
5556,822.266
5557,828.776
5558,837.891
5559,854.818
5560,875
5561,889.974
5562,902.995
5563,917.318
5564,923.828
5565,919.271
5566,913.411
5567,908.854
5568,901.693
5569,891.276
5570,889.323
5571,887.37
5572,882.161
5573,876.302
5574,873.698
5575,870.443
5576,861.328
5577,855.469
5578,856.12
5579,854.818
5580,849.609
5581,849.609
5582,852.865
5583,852.865
5584,846.354
5585,842.448
5586,841.797
5587,839.844
5588,839.844
5589,844.401
5590,847.005
5591,847.005
5592,847.656
5593,848.307
5594,844.401
5595,837.891
5596,835.937
5597,839.193
5598,841.146
5599,837.891
5600,835.937
5601,833.984
5602,829.427
5603,820.312
5604,811.849
5605,808.594
5606,805.99
5607,806.641
5608,808.594
5609,818.359
5610,828.125
5611,837.24
5612,853.516
5613,864.583
5614,873.047
5615,876.953
5616,880.859
5617,884.115
5618,880.859
5619,887.37
5620,906.901
5621,919.922
5622,924.479
5623,872.396
5624,936.849
5625,925.781
5626,897.786
5627,873.698
5628,861.979
5629,914.714
5630,849.609
5631,857.422
5632,874.349
5633,839.844
5634,902.344
5635,894.531
5636,884.115
5637,865.885
5638,843.75
5639,876.302
5640,808.594
5641,804.036
5642,803.385
5643,808.594
5644,815.755
5645,822.266
5646,824.87
5647,824.87
5648,824.219
5649,822.917
5650,820.312
5651,817.708
5652,817.057
5653,815.755
5654,811.849
5655,805.99
5656,800.13
5657,792.969
5658,785.807
5659,779.948
5660,776.693
5661,772.786
5662,768.229
5663,764.323
5664,763.021
5665,769.531
5666,778.646
5667,791.016
5668,807.292
5669,825.521
5670,848.307
5671,858.724
5672,861.979
5673,864.583
5674,867.187
5675,863.281
5676,854.818
5677,853.516
5678,852.865
5679,849.609
5680,841.797
5681,838.542
5682,832.682
5683,822.917
5684,818.359
5685,813.802
5686,809.896
5687,806.641
5688,808.594
5689,817.057
5690,823.568
5691,832.682
5692,843.75
5693,850.911
5694,852.214
5695,849.609
5696,844.401
5697,835.286
5698,828.125
5699,821.615
5700,815.755
5701,809.896
5702,807.292
5703,807.943
5704,808.594
5705,813.802
5706,832.031
5707,850.26
5708,869.141
5709,886.068
5710,902.344
5711,912.76
5712,908.203
5713,904.297
5714,900.391
5715,895.833
5716,888.021
5717,882.161
5718,877.604
5719,873.047
5720,873.698
5721,872.396
5722,868.49
5723,865.234
5724,863.281
5725,858.724
5726,849.609
5727,840.495
5728,834.635
5729,832.031
5730,833.333
5731,845.052
5732,850.26
5733,854.818
5734,866.536
5735,875
5736,876.953
5737,869.792
5738,863.932
5739,860.677
5740,852.865
5741,845.052
5742,837.24
5743,829.427
5744,823.568
5745,820.312
5746,812.5
5747,805.99
5748,802.083
5749,798.177
5750,799.479
5751,800.781
5752,813.802
5753,831.38
5754,847.005
5755,860.677
5756,867.839
5757,871.745
5758,868.49
5759,864.583
5760,856.771
5761,851.562
5762,847.656
5763,843.75
5764,836.589
5765,823.568
5766,817.057
5767,806.641
5768,794.271
5769,783.203
5770,772.135
5771,764.323
5772,753.906
5773,748.047
5774,752.604
5775,757.161
5776,765.625
5777,773.437
5778,789.714
5779,807.292
5780,817.057
5781,820.964
5782,820.964
5783,822.266
5784,817.057
5785,807.943
5786,799.479
5787,800.13
5788,802.734
5789,802.083
5790,800.13
5791,797.526
5792,796.224
5793,791.016
5794,786.458
5795,781.901
5796,786.458
5797,794.271
5798,802.734
5799,806.641
5800,809.245
5801,819.01
5802,822.917
5803,824.219
5804,824.219
5805,833.984
5806,847.656
5807,850.26
5808,852.865
5809,859.375
5810,865.885
5811,863.932
5812,856.771
5813,860.026
5814,863.932
5815,865.885
5816,867.187
5817,876.953
5818,889.323
5819,843.099
5820,900.391
5821,899.74
5822,892.578
5823,877.604
5824,860.677
5825,900.391
5826,835.937
5827,830.729
5828,833.984
5829,841.146
5830,849.609
5831,854.167
5832,856.771
5833,855.469
5834,852.214
5835,846.354
5836,839.193
5837,832.031
5838,821.615
5839,811.198
5840,802.083
5841,797.526
5842,793.62
5843,791.667
5844,796.875
5845,813.151
5846,822.266
5847,837.24
5848,856.12
5849,869.141
5850,871.094
5851,865.234
5852,864.583
5853,862.63
5854,854.818
5855,854.818
5856,865.234
5857,869.141
5858,873.047
5859,871.745
5860,870.443
5861,867.187
5862,862.63
5863,873.698
5864,878.906
5865,880.859
5866,890.625
5867,903.646
