DATE TIME = 2016-11-11 05:11:21
1202
1195
SEQ=66910, No_Urine, Lie, 150 kHz
1204
1204
1209
1211
1200
1211
1204
1202
1202
1206
1202
1209
1209
1211
1209
1211
1202
1204
1204
1204
1202
1202
1200
1204
1202
1211
1204
1206
1204
1204
1204
1200
1209
1202
1209
1200
1204
1202
1209
1209
1209
1206
1211
1200
1211
1202
1202
1204
1202
1202
1204
1202
1209
1200
1204
1202
1204
1202
1200
1209
1209
1204
1202
1195
SEQ=66911, No_Urine, Lie, 150 kHz
1204
1195
1206
1204
1204
1204
1202
1206
1206
1204
1204
1200
1211
1202
1209
1202
1204
1195
1211
1206
1209
1209
1204
1204
1202
1204
1209
1206
1209
1204
1204
1202
1204
1206
1211
1209
1206
1211
1202
1202
1204
1204
1204
1204
1209
1209
1200
1211
1204
1204
1211
1209
1209
1209
1204
1204
1211
1204
1204
1211
1202
1209
1211
1209
SEQ=66912, No_Urine, Lie, 150 kHz
1204
1195
1206
1204
1204
1204
1202
1206
1206
1204
1204
1200
1211
1202
1209
1202
1204
1195
1211
1206
1209
1209
1204
1204
1202
1204
1209
1206
1209
1204
1204
1202
1204
1206
1211
1209
1206
1211
1202
1202
1204
1204
1204
1204
1209
1209
1200
1211
1204
1204
1211
1209
1209
1209
1204
1204
1211
1204
1204
1211
1202
1209
1211
1209
SEQ=66913, No_Urine, Lie, 150 kHz
1202
1202
1204
1211
1211
1211
1206
1209
1204
1209
1209
1204
1202
1206
1200
1206
1204
1202
1209
1202
1204
1204
1200
1209
1209
1202
1204
1209
1202
1195
1202
1211
1193
1202
1195
1206
1204
1204
1204
1204
1209
1213
1204
1202
1204
1204
1202
1204
1209
1204
1202
1200
1204
1211
1204
1206
1200
1204
1204
1204
1211
1202
1202
1204
SEQ=66914, No_Urine, Lie, 150 kHz
1202
1202
1204
1211
1211
1211
1206
1209
1204
1209
1209
1204
1202
1206
1200
1206
1204
1202
1209
1202
1204
1204
1200
1209
1209
1202
1204
1209
1202
1195
1202
1211
1193
1202
1195
1206
1204
1204
1204
1204
1209
1213
1204
1202
1204
1204
1202
1204
1209
1204
1202
1200
1204
1211
1204
1206
1200
1204
1204
1204
1211
1202
1202
1204
SEQ=66915, No_Urine, Lie, 150 kHz
1204
1211
1202
1204
1204
1204
1195
1204
1202
1204
1211
1211
1209
1204
1195
1200
1200
1206
1204
1204
1211
1204
1209
1206
1200
1204
1206
1202
1204
1204
1213
1202
1211
1213
1211
1204
1202
1204
1209
1204
1204
1204
1204
1211
1202
1204
1202
1204
1209
1211
1204
1202
1204
1204
1204
1204
1204
1204
1206
1211
1211
1211
1204
1202
SEQ=66916, No_Urine, Lie, 150 kHz
1204
1211
1202
1204
1204
1204
1195
1204
1202
1204
1211
1211
1209
1204
1195
1200
1200
1206
1204
1204
1211
1204
1209
1206
1200
1204
1206
1202
1204
1204
1213
1202
1211
1213
1211
1204
1202
1204
1209
1204
1204
1204
1204
1211
1202
1204
1202
1204
1209
1211
1204
1202
1204
1204
1204
1204
1204
1204
1206
1211
1211
1211
1204
1202
SEQ=66917, No_Urine, Lie, 150 kHz
1211
1211
1195
1204
1202
1204
1209
1211
1209
1209
1202
1204
1211
1211
1211
1202
1204
1211
1209
1211
1209
1202
1204
1200
1211
1204
1200
1209
1209
1206
1211
1202
1204
1204
1206
1204
1202
1204
1211
1211
1211
1209
1211
1211
1204
1195
1204
1209
1202
1204
1204
1206
1206
1209
1206
1211
1209
1200
1209
1204
1197
1209
1200
1211
SEQ=66918, No_Urine, Lie, 150 kHz
1211
1211
1195
1204
1202
1204
1209
1211
1209
1209
1202
1204
1211
1211
1211
1202
1204
1211
1209
1211
1209
1202
1204
1200
1211
1204
1200
1209
1209
1206
1211
1202
1204
1204
1206
1204
1202
1204
1211
1211
1211
1209
1211
1211
1204
1195
1204
1209
1202
1204
1204
1206
1206
1209
1206
1211
1209
1200
1209
1204
1197
1209
1200
1211
SEQ=66919, No_Urine, Lie, 150 kHz
1209
1211
1202
1204
1206
1195
1204
1204
1195
1204
1200
1211
1209
1204
1204
1204
1202
1211
1202
1211
1204
1204
1213
1204
1193
1204
1211
1209
1202
1209
1202
1204
1204
1211
1211
1204
1204
1202
1204
1211
1204
1206
1211
1200
1211
1211
1211
1209
1211
1204
1204
1200
1211
1211
1202
1204
1204
1211
1204
1195
1204
1202
1204
1209
SEQ=66920, No_Urine, Lie, 150 kHz
1209
1211
1202
1204
1206
1195
1204
1204
1195
1204
1200
1211
1209
1204
1204
1204
1202
1211
1202
1211
1204
1204
1213
1204
1193
1204
1211
1209
1202
1209
1202
1204
1204
1211
1211
1204
1204
1202
1204
1211
1204
1206
1211
1200
1211
1211
1211
1209
1211
1204
1204
1200
1211
1211
1202
1204
1204
1211
1204
1195
1204
1202
1204
1209
SEQ=66921, No_Urine, Lie, 150 kHz
1209
1211
1202
1213
1213
1195
1204
1204
1202
1204
1204
1204
1204
1204
1204
1202
1206
1213
1211
1211
1211
1209
1209
1209
1211
1204
1211
1206
1202
1204
1200
1204
1200
1211
1206
1209
1209
1211
1202
1204
1204
1197
1206
1211
1200
1209
1206
1195
1209
1211
1211
1211
1211
1202
1204
1209
1211
1211
1209
1211
1204
1206
1209
1211
SEQ=66922, No_Urine, Lie, 150 kHz
1209
1211
1202
1213
1213
1195
1204
1204
1202
1204
1204
1204
1204
1204
1204
1202
1206
1213
1211
1211
1211
1209
1209
1209
1211
1204
1211
1206
1202
1204
1200
1204
1200
1211
1206
1209
1209
1211
1202
1204
1204
1197
1206
1211
1200
1209
1206
1195
1209
1211
1211
1211
1211
1202
1204
1209
1211
1211
1209
1211
1204
1206
1209
1211
SEQ=66923, No_Urine, Lie, 150 kHz
1202
1211
1211
1211
1209
1206
1209
1202
1202
1206
1211
1209
1209
1211
1200
1206
1209
1209
1204
1204
1204
1206
1209
1211
1211
1200
1211
1209
1211
1195
1204
1204
1195
1204
1204
1202
1204
1202
1200
1211
1202
1206
1204
1195
1204
1202
1204
1211
1211
1211
1206
1209
1211
1211
1204
1204
1195
1204
1204
1209
1211
1206
1202
1209
SEQ=66924, No_Urine, Lie, 150 kHz
1202
1211
1211
1211
1209
1206
1209
1202
1202
1206
1211
1209
1209
1211
1200
1206
1209
1209
1204
1204
1204
1206
1209
1211
1211
1200
1211
1209
1211
1195
1204
1204
1195
1204
1204
1202
1204
1202
1200
1211
1202
1206
1204
1195
1204
1202
1204
1211
1211
1211
1206
1209
1211
1211
1204
1204
1195
1204
1204
1209
1211
1206
1202
1209
SEQ=66925, No_Urine, Lie, 150 kHz
1206
1204
1204
1211
1204
1204
1206
1202
1206
1213
1204
1204
1204
1209
1211
1200
1209
1204
1204
1197
1209
1204
1209
1211
1204
1202
1204
1204
1211
1209
1211
1206
1211
1206
1195
1204
1209
1211
1209
1211
1204
1204
1204
1204
1204
1213
1211
1204
1204
1204
1209
1209
1211
1211
1209
1211
1206
1209
1202
1204
1204
1202
1209
1204
SEQ=66926, No_Urine, Lie, 150 kHz
1206
1204
1204
1211
1204
1204
1206
1202
1206
1213
1204
1204
1204
1209
1211
1200
1209
1204
1204
1197
1209
1204
1209
1211
1204
1202
1204
1204
1211
1209
1211
1206
1211
1206
1195
1204
1209
1211
1209
1211
1204
1204
1204
1204
1204
1213
1211
1204
1204
1204
1209
1209
1211
1211
1209
1211
1206
1209
1202
1204
1204
1202
1209
1204
SEQ=66927, No_Urine, Lie, 150 kHz
1204
1200
1209
1195
1206
1206
1206
1202
1211
1209
1204
1202
1204
1204
1202
1202
1209
1211
1206
1200
1202
1202
1204
1204
1204
1202
1195
1204
1209
1204
1193
1204
1204
1202
1202
1204
1204
1211
1204
1213
1202
1211
1202
1211
1211
1204
1204
1206
1209
1211
1195
1204
1204
1204
1209
1209
1202
1200
1206
1209
1202
1209
1204
1209
SEQ=66928, No_Urine, Lie, 150 kHz
1204
1200
1209
1195
1206
1206
1206
1202
1211
1209
1204
1202
1204
1204
1202
1202
1209
1211
1206
1200
1202
1202
1204
1204
1204
1202
1195
1204
1209
1204
1193
1204
1204
1202
1202
1204
1204
1211
1204
1213
1202
1211
1202
1211
1211
1204
1204
1206
1209
1211
1195
1204
1204
1204
1209
1209
1202
1200
1206
1209
1202
1209
1204
1209
SEQ=66929, No_Urine, Lie, 150 kHz
1211
1206
1209
1209
1211
1204
1204
1202
1204
1195
1204
1204
1204
1202
1206
1209
1200
1211
1209
1204
1211
1209
1204
1204
1206
1206
1202
1204
1204
1211
1206
1204
1206
1209
1209
1211
1206
1211
1209
1204
1204
1202
1202
1209
1211
1209
1209
1209
1211
1209
1204
1204
1204
1204
1202
1204
1209
1195
1193
1202
1209
1209
1209
1209
SEQ=66930, No_Urine, Lie, 150 kHz
1211
1206
1209
1209
1211
1204
1204
1202
1204
1195
1204
1204
1204
1202
1206
1209
1200
1211
1209
1204
1211
1209
1204
1204
1206
1206
1202
1204
1204
1211
1206
1204
1206
1209
1209
1211
1206
1211
1209
1204
1204
1202
1202
1209
1211
1209
1209
1209
1211
1209
1204
1204
1204
1204
1202
1204
1209
1195
1193
1202
1209
1209
1209
1209
SEQ=66931, No_Urine, Lie, 150 kHz
1209
1202
1204
1204
1202
1193
1200
1209
1204
1195
1206
1209
1204
1204
1204
1200
1206
1204
1204
1204
1202
1204
1202
1204
1204
1204
1202
1204
1204
1204
1204
1204
1209
1209
1209
1211
1211
1211
1209
1204
1202
1202
1204
1206
1202
1209
1204
1204
1204
1204
1211
1209
1209
1202
1202
1204
1209
1209
1211
1211
1206
1209
1209
1211
SEQ=66932, No_Urine, Lie, 150 kHz
1209
1202
1204
1204
1202
1193
1200
1209
1204
1195
1206
1209
1204
1204
1204
1200
1206
1204
1204
1204
1202
1204
1202
1204
1204
1204
1202
1204
1204
1204
1204
1204
1209
1209
1209
1211
1211
1211
1209
1204
1202
1202
1204
1206
1202
1209
1204
1204
1204
1204
1211
1209
1209
1202
1202
1204
1209
1209
1211
1211
1206
1209
1209
1211
SEQ=66933, No_Urine, Lie, 150 kHz
1211
1209
1209
1206
1204
1202
1204
1204
1209
1209
1200
1209
1195
1204
1202
1206
1202
1193
1204
1204
1202
1204
1200
1209
1211
1209
1202
1204
1193
1202
1195
1204
1204
1202
1209
1195
1202
1211
1209
1209
1202
1200
1209
1209
1202
1204
1209
1200
1209
1204
1202
1202
1195
1202
1206
1209
1204
1202
1204
1209
1209
1209
1211
1195
SEQ=66934, No_Urine, Lie, 150 kHz
1211
1209
1209
1206
1204
1202
1204
1204
1209
1209
1200
1209
1195
1204
1202
1206
1202
1193
1204
1204
1202
1204
1200
1209
1211
1209
1202
1204
1193
1202
1195
1204
1204
1202
1209
1195
1202
1211
1209
1209
1202
1200
1209
1209
1202
1204
1209
1200
1209
1204
1202
1202
1195
1202
1206
1209
1204
1202
1204
1209
1209
1209
1211
1195
SEQ=66935, No_Urine, Lie, 150 kHz
1200
1195
1200
1202
1204
1206
1211
1202
1204
1204
1204
1206
1202
1204
1206
1204
1195
1204
1211
1204
1202
1195
1202
1204
1209
1211
1200
1209
1209
1200
1211
1209
1204
1202
1202
1211
1211
1202
1204
1204
1206
1209
1211
1202
1202
1195
1202
1195
1204
1202
1200
1211
1202
1211
1209
1200
1202
1204
1202
1204
1202
1202
1204
1202
SEQ=66936, No_Urine, Lie, 10 kHz
1200
1195
1200
1202
1204
1206
1211
1202
1204
1204
1204
1206
1202
1204
1206
1204
1195
1204
1211
1204
1202
1195
1202
1204
1209
1211
1200
1209
1209
1200
1211
1209
1204
1202
1202
1211
1211
1202
1204
1204
1206
1209
1211
1202
1202
1195
1202
1195
1204
1202
1200
1211
1202
1211
1209
1200
1202
1204
1202
1204
1202
1202
1204
1202
SEQ=66937, No_Urine, Lie, 10 kHz
1202
1202
1204
1204
1206
1204
1202
1200
1209
1209
1204
1202
1211
1202
1206
1202
1206
1211
1202
1204
1202
1209
1209
1202
1204
1202
1206
1209
1209
1211
1209
1211
1211
1206
1211
1206
1211
1200
1209
1202
1211
1209
1195
1202
1206
1202
1204
1209
1200
1209
1209
1202
1209
1202
1209
1211
1209
1209
1200
1209
1209
1211
1206
1209
SEQ=66938, No_Urine, Lie, 10 kHz
1202
1202
1204
1204
1206
1204
1202
1200
1209
1209
1204
1202
1211
1202
1206
1202
1206
1211
1202
1204
1202
1209
1209
1202
1204
1202
1206
1209
1209
1211
1209
1211
1211
1206
1211
1206
1211
1200
1209
1202
1211
1209
1195
1202
1206
1202
1204
1209
1200
1209
1209
1202
1209
1202
1209
1211
1209
1209
1200
1209
1209
1211
1206
1209
SEQ=66939, No_Urine, Lie, 50 kHz
1172
1172
1165
1172
1179
1175
1172
1169
1172
1172
1175
1169
1172
1175
1172
1175
1169
1172
1169
1172
1182
1172
1172
1172
1165
1185
1182
1175
1172
1179
1185
1182
1179
1172
1172
1185
1175
1175
1172
1172
1175
1182
1179
1179
1179
1182
1185
1165
1172
1172
1179
1172
1185
1179
1172
1165
1172
1172
1172
1172
1175
1175
1185
1182
SEQ=66940, No_Urine, Lie, 50 kHz
1172
1172
1165
1172
1179
1175
1172
1169
1172
1172
1175
1169
1172
1175
1172
1175
1169
1172
1169
1172
1182
1172
1172
1172
1165
1185
1182
1175
1172
1179
1185
1182
1179
1172
1172
1185
1175
1175
1172
1172
1175
1182
1179
1179
1179
1182
1185
1165
1172
1172
1179
1172
1185
1179
1172
1165
1172
1172
1172
1172
1175
1175
1185
1182
SEQ=66941, No_Urine, Lie, 50 kHz
1179
1179
1182
1182
1172
1169
1179
1179
1179
1172
1172
1175
1185
1179
1182
1182
1179
1182
1182
1185
1179
1179
1182
1165
1179
1175
1175
1169
1179
1175
1179
1182
1172
1179
1182
1182
1185
1175
1182
1172
1185
1175
1182
1182
1182
1182
1182
1179
1179
1179
1182
1175
1185
1179
1175
1172
1172
1175
1179
1172
1185
1175
1172
1179
SEQ=66942, No_Urine, Lie, 50 kHz
1179
1179
1182
1182
1172
1169
1179
1179
1179
1172
1172
1175
1185
1179
1182
1182
1179
1182
1182
1185
1179
1179
1182
1165
1179
1175
1175
1169
1179
1175
1179
1182
1172
1179
1182
1182
1185
1175
1182
1172
1185
1175
1182
1182
1182
1182
1182
1179
1179
1179
1182
1175
1185
1179
1175
1172
1172
1175
1179
1172
1185
1175
1172
1179
SEQ=66943, No_Urine, Lie, 50 kHz
1172
1175
1175
1175
1185
1175
1182
1169
1179
1185
1175
1175
1172
1182
1182
1188
1175
1175
1179
1182
1172
1182
1165
1185
1179
1175
1175
1172
1175
1169
1175
1175
1185
1179
1172
1175
1172
1179
1182
1182
1182
1179
1185
1175
1185
1179
1182
1182
1179
1175
1179
1175
1182
1179
1185
1175
1175
1175
1175
1179
1182
1182
1182
1182
SEQ=66944, No_Urine, Lie, 50 kHz
1172
1175
1175
1175
1185
1175
1182
1169
1179
1185
1175
1175
1172
1182
1182
1188
1175
1175
1179
1182
1172
1182
1165
1185
1179
1175
1175
1172
1175
1169
1175
1175
1185
1179
1172
1175
1172
1179
1182
1182
1182
1179
1185
1175
1185
1179
1182
1182
1179
1175
1179
1175
1182
1179
1185
1175
1175
1175
1175
1179
1182
1182
1182
1182
SEQ=66945, No_Urine, Lie, 50 kHz
1185
1185
1188
1185
1175
1182
1188
1179
1175
1175
1175
1182
1185
1169
1179
1179
1179
1179
1175
1175
1175
1182
1175
1182
1182
1182
1175
1185
1172
1182
1182
1175
1179
1185
1175
1182
1182
1182
1169
1175
1185
1175
1175
1188
1185
1179
1175
1179
1179
1185
1175
1175
1175
1182
1175
1185
1182
1185
1175
1179
1185
1188
1185
1188
SEQ=66946, No_Urine, Lie, 50 kHz
1185
1185
1188
1185
1175
1182
1188
1179
1175
1175
1175
1182
1185
1169
1179
1179
1179
1179
1175
1175
1175
1182
1175
1182
1182
1182
1175
1185
1172
1182
1182
1175
1179
1185
1175
1182
1182
1182
1169
1175
1185
1175
1175
1188
1185
1179
1175
1179
1179
1185
1175
1175
1175
1182
1175
1185
1182
1185
1175
1179
1185
1188
1185
1188
SEQ=66947, No_Urine, Lie, 50 kHz
1175
1188
1172
1175
1185
1175
1185
1179
1172
1179
1185
1169
1185
1182
1188
1175
1185
1185
1182
1172
1175
1185
1188
1185
1182
1179
1182
1179
1172
1175
1185
1175
1185
1179
1175
1185
1182
1185
1185
1185
1185
1188
1175
1179
1172
1182
1179
1188
1175
1179
1175
1179
1182
1185
1175
1185
1175
1185
1185
1185
1175
1182
1175
1175
SEQ=66948, No_Urine, Lie, 50 kHz
1175
1188
1172
1175
1185
1175
1185
1179
1172
1179
1185
1169
1185
1182
1188
1175
1185
1185
1182
1172
1175
1185
1188
1185
1182
1179
1182
1179
1172
1175
1185
1175
1185
1179
1175
1185
1182
1185
1185
1185
1185
1188
1175
1179
1172
1182
1179
1188
1175
1179
1175
1179
1182
1185
1175
1185
1175
1185
1185
1185
1175
1182
1175
1175
SEQ=66949, No_Urine, Lie, 50 kHz
1175
1182
1175
1179
1185
1185
1175
1185
1185
1182
1185
1169
1182
1175
1175
1172
1185
1185
1185
1175
1185
1182
1185
1175
1179
1175
1188
1182
1185
1175
1188
1185
1185
1188
1185
1182
1175
1179
1182
1185
1185
1188
1175
1175
1182
1175
1175
1175
1175
1185
1188
1182
1182
1185
1179
1182
1185
1185
1185
1179
1185
1182
1179
1185
SEQ=66950, No_Urine, Lie, 50 kHz
1175
1182
1175
1179
1185
1185
1175
1185
1185
1182
1185
1169
1182
1175
1175
1172
1185
1185
1185
1175
1185
1182
1185
1175
1179
1175
1188
1182
1185
1175
1188
1185
1185
1188
1185
1182
1175
1179
1182
1185
1185
1188
1175
1175
1182
1175
1175
1175
1175
1185
1188
1182
1182
1185
1179
1182
1185
1185
1185
1179
1185
1182
1179
1185
SEQ=66951, No_Urine, Lie, 50 kHz
1182
1182
1175
1185
1185
1182
1188
1175
1185
1179
1185
1175
1175
1185
1179
1175
1188
1179
1169
1182
1175
1185
1175
1172
1185
1185
1182
1175
1172
1175
1182
1175
1182
1175
1185
1185
1182
1185
1169
1182
1175
1188
1175
1175
1172
1175
1185
1179
1185
1185
1179
1172
1179
1179
1169
1188
1182
1175
1182
1182
1182
1182
1175
1182
SEQ=66952, No_Urine, Lie, 50 kHz
1182
1182
1175
1185
1185
1182
1188
1175
1185
1179
1185
1175
1175
1185
1179
1175
1188
1179
1169
1182
1175
1185
1175
1172
1185
1185
1182
1175
1172
1175
1182
1175
1182
1175
1185
1185
1182
1185
1169
1182
1175
1188
1175
1175
1172
1175
1185
1179
1185
1185
1179
1172
1179
1179
1169
1188
1182
1175
1182
1182
1182
1182
1175
1182
SEQ=66953, No_Urine, Lie, 50 kHz
1185
1188
1179
1182
1175
1172
1185
1182
1172
1175
1175
1185
1182
1175
1182
1188
1182
1188
1182
1185
1179
1185
1175
1175
1185
1175
1179
1175
1185
1179
1169
1185
1182
1188
1175
1175
1182
1182
1185
1175
1175
1185
1182
1175
1175
1175
1175
1188
1185
1182
1169
1185
1182
1185
1175
1185
1179
1179
1182
1185
1182
1179
1182
1185
SEQ=66954, No_Urine, Lie, 50 kHz
1185
1188
1179
1182
1175
1172
1185
1182
1172
1175
1175
1185
1182
1175
1182
1188
1182
1188
1182
1185
1179
1185
1175
1175
1185
1175
1179
1175
1185
1179
1169
1185
1182
1188
1175
1175
1182
1182
1185
1175
1175
1185
1182
1175
1175
1175
1175
1188
1185
1182
1169
1185
1182
1185
1175
1185
1179
1179
1182
1185
1182
1179
1182
1185
SEQ=66955, No_Urine, Lie, 50 kHz
1185
1182
1182
1179
1185
1175
1175
1179
1185
1179
1179
1172
1182
1185
1182
1185
1182
1185
1185
1188
1175
1185
1185
1175
1185
1172
1175
1188
1182
1185
1175
1175
1185
1182
1175
1172
1188
1182
1185
1185
1172
1188
1182
1179
1185
1182
1188
1182
1179
1175
1185
1179
1185
1185
1185
1185
1188
1175
1179
1185
1179
1185
1175
1188
SEQ=66956, No_Urine, Lie, 50 kHz
1185
1182
1182
1179
1185
1175
1175
1179
1185
1179
1179
1172
1182
1185
1182
1185
1182
1185
1185
1188
1175
1185
1185
1175
1185
1172
1175
1188
1182
1185
1175
1175
1185
1182
1175
1172
1188
1182
1185
1185
1172
1188
1182
1179
1185
1182
1188
1182
1179
1175
1185
1179
1185
1185
1185
1185
1188
1175
1179
1185
1179
1185
1175
1188
SEQ=66957, No_Urine, Lie, 50 kHz
1188
1185
1188
1175
1185
1182
1169
1185
1179
1182
1185
1185
1179
1179
1188
1169
1182
1185
1185
1172
1185
1175
1182
1175
1188
1175
1185
1175
1175
1179
1169
1188
1175
1179
1185
1188
1182
1185
1185
1185
1188
1175
1185
1185
1175
1185
1172
1175
1185
1185
1175
1182
1185
1175
1188
1185
1169
1179
1179
1188
1172
1185
1182
1179
SEQ=66958, No_Urine, Lie, 50 kHz
1188
1185
1188
1175
1185
1182
1169
1185
1179
1182
1185
1185
1179
1179
1188
1169
1182
1185
1185
1172
1185
1175
1182
1175
1188
1175
1185
1175
1175
1179
1169
1188
1175
1179
1185
1188
1182
1185
1185
1185
1188
1175
1185
1185
1175
1185
1172
1175
1185
1185
1175
1182
1185
1175
1188
1185
1169
1179
1179
1188
1172
1185
1182
1179
SEQ=66959, No_Urine, Lie, 50 kHz
1175
1188
1172
1185
1185
1175
1188
1188
1185
1169
1188
1175
1188
1179
1185
1188
1175
1188
1182
1188
1188
1185
1188
1185
1179
1182
1185
1179
1185
1175
1185
1188
1185
1175
1182
1175
1188
1175
1185
1185
1175
1179
1185
1175
1185
1188
1182
1175
1185
1188
1172
1188
1185
1175
1188
1185
1179
1179
1188
1182
1185
1182
1185
1175
SEQ=66960, No_Urine, Lie, 50 kHz
1175
1188
1172
1185
1185
1175
1188
1188
1185
1169
1188
1175
1188
1179
1185
1188
1175
1188
1182
1188
1188
1185
1188
1185
1179
1182
1185
1179
1185
1175
1185
1188
1185
1175
1182
1175
1188
1175
1185
1185
1175
1179
1185
1175
1185
1188
1182
1175
1185
1188
1172
1188
1185
1175
1188
1185
1179
1179
1188
1182
1185
1182
1185
1175
SEQ=66961, No_Urine, Lie, 50 kHz
1175
1188
1188
1185
1185
1188
1172
1185
1185
1179
1175
1185
1185
1179
1185
1169
1185
1179
1169
1185
1185
1188
1175
1175
1188
1188
1185
1188
1188
1185
1182
1175
1175
1188
1175
1182
1182
1185
1175
1185
1175
1185
1185
1175
1185
1179
1185
1185
1175
1172
1179
1185
1185
1175
1175
1175
1185
1175
1188
1179
1175
1185
1188
1185
SEQ=66962, No_Urine, Lie, 50 kHz
1175
1188
1188
1185
1185
1188
1172
1185
1185
1179
1175
1185
1185
1179
1185
1169
1185
1179
1169
1185
1185
1188
1175
1175
1188
1188
1185
1188
1188
1185
1182
1175
1175
1188
1175
1182
1182
1185
1175
1185
1175
1185
1185
1175
1185
1179
1185
1185
1175
1172
1179
1185
1185
1175
1175
1175
1185
1175
1188
1179
1175
1185
1188
1185
SEQ=66963, No_Urine, Lie, 50 kHz
1185
1175
1188
1185
1185
1175
1175
1169
1185
1185
1185
1182
1179
1182
1185
1182
1185
1188
1188
1185
1175
1179
1188
1179
1185
1185
1179
1179
1179
1172
1185
1185
1185
1188
1185
1179
1179
1179
1172
1185
1182
1185
1188
1182
1185
1185
1175
1188
1179
1185
1185
1188
1188
1182
1185
1185
1182
1188
1175
1185
1182
1179
1185
1179
SEQ=66964, No_Urine, Lie, 50 kHz
1185
1175
1188
1185
1185
1175
1175
1169
1185
1185
1185
1182
1179
1182
